,customer_id,customer_last_name,customer_district,customer_city,customer_country,category_name,release_year,rating,language,cluster
6476,350.0,Fraley,Tuvassia,Teboksary,Russian Federation,Animation,2006,G,English             ,407
6477,574.0,Vest,Tokyo-to,Akishima,Japan,Animation,2006,G,English             ,678
6478,58.0,Bell,Sarawak,Kuching,Malaysia,Animation,2006,G,English             ,1820
6479,166.0,Payne,Lilongwe,Lilongwe,Malawi,Animation,2006,G,English             ,323
6480,488.0,Millard,Baja California Sur,La Paz,Mexico,Drama,2006,PG-13,English             ,547
6481,423.0,Casillas,Sawhaj,Sawhaj,Egypt,Drama,2006,PG-13,English             ,1549
6482,411.0,Currier,West Java,Cianjur,Indonesia,Drama,2006,PG-13,English             ,1724
6483,64.0,Cox,Sichuan,Daxian,China,Drama,2006,PG-13,English             ,293
6484,424.0,Spurlock,Guangdong,Shanwei,China,Drama,2006,PG-13,English             ,100
6485,520.0,Westmoreland,Khanh Hoa,Nha Trang,Vietnam,Drama,2006,PG-13,English             ,782
6486,369.0,Wheat,Chihuahua,Jurez,Mexico,Drama,2006,PG-13,English             ,1491
6487,146.0,Rice,Michigan,Sterling Heights,United States,Drama,2006,PG-13,English             ,1205
6488,170.0,Arnold,Rajasthan,Udaipur,India,Drama,2006,PG-13,English             ,963
6489,403.0,Way,Tamil Nadu,Valparai,India,Drama,2006,PG-13,English             ,111
6490,33.0,Hill,Piemonte,Alessandria,Italy,Drama,2006,PG-13,English             ,124
6491,266.0,Herrera,Salzburg,Salzburg,Austria,Drama,2006,PG-13,English             ,222
6492,42.0,Perez,Nonthaburi,Pak Kret,Thailand,Drama,2006,PG-13,English             ,1173
6493,507.0,Rhoads,Eskisehir,Eskisehir,Turkey,Drama,2006,PG-13,English             ,1116
6494,258.0,Fleming,Santiago,Santiago de los Caballeros,Dominican Republic,Drama,2006,PG-13,English             ,222
6495,503.0,Barclay,Nagano,Ueda,Japan,Drama,2006,PG-13,English             ,1821
6496,436.0,Quigley,British Colombia,Vancouver,Canada,Drama,2006,PG-13,English             ,1173
6497,293.0,Fletcher,Baskimaa,Donostia-San Sebastin,Spain,Drama,2006,PG-13,English             ,1169
6498,30.0,King,Taipei,Lungtan,Taiwan,Drama,2006,PG-13,English             ,431
6499,199.0,Franklin,Haiphong,Haiphong,Vietnam,Drama,2006,PG-13,English             ,547
6500,506.0,Seward,Kalimantan Barat,Pontianak,Indonesia,Drama,2006,PG-13,English             ,100
6501,181.0,Bradley,Tennessee,Memphis,United States,Drama,2006,PG-13,English             ,1049
6502,144.0,Shaw,Minsk,Molodetno,Belarus,Drama,2006,PG-13,English             ,1205
6503,225.0,Harvey,Tamil Nadu,Ambattur,India,Drama,2006,PG-13,English             ,367
6504,135.0,Mason,Maharashtra,Pune,India,Drama,2006,PG-13,English             ,1336
6505,451.0,Rea,Sinaloa,El Fuerte,Mexico,Drama,2006,PG-13,English             ,367
6506,352.0,Crouse,Nord-Ouest,Bamenda,Cameroon,Drama,2006,PG-13,English             ,571
6507,540.0,Asher,Ruse,Ruse,Bulgaria,Drama,2006,PG-13,English             ,1549
6508,40.0,Carter,Oriental,Nador,Morocco,Drama,2006,PG-13,English             ,1939
6509,300.0,Farnsworth,Maharashtra,Parbhani,India,Drama,2006,PG-13,English             ,1724
6510,565.0,Nettles,Huanuco,Hunuco,Peru,Travel,2006,NC-17,English             ,1150
6511,85.0,Powell,England,Bradford,United Kingdom,Travel,2006,NC-17,English             ,867
6512,192.0,Lawrence,Uttar Pradesh,Firozabad,India,Travel,2006,NC-17,English             ,596
6513,228.0,Stanley,Phnom Penh,Phnom Penh,Cambodia,Travel,2006,NC-17,English             ,820
6514,360.0,Madrigal,Arecibo,Arecibo,Puerto Rico,Travel,2006,NC-17,English             ,105
6515,116.0,Gibson,Central Java,Pemalang,Indonesia,Travel,2006,NC-17,English             ,1455
6516,115.0,Harrison,Mxico,Nezahualcyotl,Mexico,Games,2006,R,English             ,503
6517,210.0,Oliver,Aden,Aden,Yemen,Games,2006,R,English             ,570
6518,392.0,Douglass,Addis Abeba,Addis Abeba,Ethiopia,Games,2006,R,English             ,903
6519,193.0,Elliott,Nyanza,Kisumu,Kenya,Games,2006,R,English             ,503
6520,256.0,Holland,Sagaing,Monywa,Myanmar,Games,2006,R,English             ,22
6521,293.0,Fletcher,Baskimaa,Donostia-San Sebastin,Spain,Games,2006,R,English             ,171
6522,90.0,Washington,Guangdong,Meixian,China,Games,2006,R,English             ,803
6523,144.0,Shaw,Minsk,Molodetno,Belarus,Games,2006,R,English             ,1798
6524,74.0,Kelly,So Paulo,Rio Claro,Brazil,Games,2006,R,English             ,1523
6525,549.0,Christenson,Galicia,Santiago de Compostela,Spain,Games,2006,R,English             ,1943
6526,218.0,Mccoy,Kabol,Kabul,Afghanistan,Games,2006,R,English             ,1274
6527,362.0,Barfield,Par,Belm,Brazil,Games,2006,R,English             ,46
6528,185.0,Harper,Chaharmahal va Bakht,Shahr-e Kord,Iran,Games,2006,R,English             ,46
6529,29.0,Hernandez,Yamaguchi,Shimonoseki,Japan,Games,2006,R,English             ,1688
6530,93.0,Foster,Inner Mongolia,Zalantun,China,Games,2006,R,English             ,1030
6531,579.0,Larue,Ninawa,Mosul,Iraq,Games,2006,R,English             ,259
6532,288.0,Craig,Guanajuato,Valle de Santiago,Mexico,Games,2006,R,English             ,1297
6533,275.0,Barnett,Illinois,Peoria,United States,Games,2006,R,English             ,1090
6534,489.0,Meador,Okayama,Okayama,Japan,Games,2006,R,English             ,1824
6535,481.0,Devore,Mwanza,Mwanza,Tanzania,Games,2006,R,English             ,1264
6536,488.0,Millard,Baja California Sur,La Paz,Mexico,Games,2006,R,English             ,1029
6537,539.0,Bolin,Carabobo,Valencia,Venezuela,Games,2006,R,English             ,378
6538,396.0,Shanks,Saitama,Iwatsuki,Japan,Documentary,2006,PG-13,English             ,1315
6539,114.0,Ellis,Nordrhein-Westfalen,Duisburg,Germany,Documentary,2006,PG-13,English             ,367
6540,588.0,Ocampo,Shandong,Weifang,China,Documentary,2006,PG-13,English             ,111
6541,10.0,Taylor,Esfahan,Esfahan,Iran,Documentary,2006,PG-13,English             ,721
6542,297.0,Rhodes,Maharashtra,Ahmadnagar,India,Documentary,2006,PG-13,English             ,721
6543,206.0,Vasquez,Santa Catarina,Blumenau,Brazil,Documentary,2006,PG-13,English             ,1265
6544,274.0,Jennings,Haryana,Karnal,India,Documentary,2006,PG-13,English             ,782
6545,497.0,Sledge,England,York,United Kingdom,Games,2006,R,English             ,1752
6546,468.0,Cary,Karnataka,Bijapur,India,Games,2006,R,English             ,1414
6547,117.0,Mcdonald,Gujarat,Gandhinagar,India,Games,2006,R,English             ,1709
6548,475.0,Chestnut,Sumy,ostka,Ukraine,Games,2006,R,English             ,73
6549,547.0,Emmons,Ishikawa,Kanazawa,Japan,Games,2006,R,English             ,1237
6550,444.0,Hidalgo,Tartumaa,Tartu,Estonia,Games,2006,R,English             ,1043
6551,292.0,Lambert,Sharja,Sharja,United Arab Emirates,Games,2006,R,English             ,484
6552,347.0,Salisbury,Daugavpils,Daugavpils,Latvia,Games,2006,R,English             ,675
6554,137.0,Kennedy,Gelderland,Apeldoorn,Netherlands,Games,2006,R,English             ,1767
6555,129.0,Porter,Shandong,Liaocheng,China,Games,2006,R,English             ,22
6556,124.0,Wells,Ktahya,Ktahya,Turkey,Games,2006,R,English             ,467
6557,5.0,Brown,Nantou,Nantou,Taiwan,Games,2006,R,English             ,503
6558,73.0,Brooks,Chiayi,Chiayi,Taiwan,Games,2006,R,English             ,922
6559,503.0,Barclay,Nagano,Ueda,Japan,Games,2006,R,English             ,590
6560,67.0,Torres,Hunan,Xiangtan,China,Games,2006,R,English             ,22
6561,454.0,Gresham,Michoacn de Ocampo,Uruapan,Mexico,Games,2006,R,English             ,1030
6562,132.0,Crawford,Free State,Botshabelo,South Africa,Games,2006,R,English             ,922
6563,326.0,Andrew,St George,Kingstown,Saint Vincent and the Grenadines,Games,2006,R,English             ,1297
6564,371.0,Poulin,Southern Tagalog,Cabuyao,Philippines,Games,2006,R,English             ,803
6565,481.0,Devore,Mwanza,Mwanza,Tanzania,Games,2006,R,English             ,1264
6566,198.0,Kelley,Ondo & Ekiti,Ikerre,Nigeria,Games,2006,R,English             ,1274
6567,257.0,Douglas,Sofala,Beira,Mozambique,Children,2006,G,English             ,446
6568,507.0,Rhoads,Eskisehir,Eskisehir,Turkey,Children,2006,G,English             ,939
6569,354.0,Ngo,So Paulo,Santo Andr,Brazil,Children,2006,G,English             ,1067
6570,247.0,Moreno,Mxico,Coacalco de Berriozbal,Mexico,Children,2006,G,English             ,1541
6571,180.0,Cunningham,Risaralda,Pereira,Colombia,Children,2006,G,English             ,1680
6572,306.0,Kowalski,Kedah,Sungai Petani,Malaysia,Children,2006,G,English             ,502
6573,553.0,Pitt,Vojvodina,Novi Sad,Yugoslavia,Children,2006,G,English             ,1046
6574,155.0,Knight,Bern,Bern,Switzerland,Children,2006,G,English             ,1329
6575,17.0,Thompson,Kalmykia,Elista,Russian Federation,Children,2006,G,English             ,1393
6576,580.0,Grey,Central Mindanao,Iligan,Philippines,Children,2006,G,English             ,451
6577,108.0,Cole,Mxico,Huixquilucan,Mexico,Children,2006,G,English             ,446
6578,135.0,Mason,Maharashtra,Pune,India,Children,2006,G,English             ,770
6579,263.0,Hopkins,National Capital Reg,Mandaluyong,Philippines,Children,2006,G,English             ,1548
6580,483.0,Chapa,Denizli,Denizli,Turkey,Children,2006,G,English             ,670
6581,158.0,Stone,North Carolina,Greensboro,United States,Children,2006,G,English             ,1133
6582,118.0,Cruz,Texas,Grand Prairie,United States,Children,2006,G,English             ,775
6583,574.0,Vest,Tokyo-to,Akishima,Japan,Children,2006,G,English             ,32
6584,384.0,Stepp,Jiangsu,Huaian,China,Children,2006,G,English             ,1541
6585,477.0,Paine,England,Stockport,United Kingdom,Children,2006,G,English             ,1576
6586,253.0,Carlson,Miyazaki,Miyakonojo,Japan,Children,2006,G,English             ,337
6587,393.0,Causey,Moskova,Korolev,Russian Federation,Comedy,2006,PG,English             ,112
6588,560.0,Archuleta,Buenos Aires,Avellaneda,Argentina,Comedy,2006,PG,English             ,417
6589,566.0,Mena,Tokat,Tokat,Turkey,Comedy,2006,PG,English             ,1780
6590,109.0,West,North West,Klerksdorp,South Africa,Comedy,2006,PG,English             ,1469
6591,418.0,East,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,Comedy,2006,PG,English             ,1021
6592,351.0,Foust,Krasnojarsk,Zeleznogorsk,Russian Federation,Comedy,2006,PG,English             ,352
6593,104.0,Graham,Provence-Alpes-Cte,Toulon,France,Comedy,2006,PG,English             ,1770
6594,378.0,Culpepper,Guangdong,Shenzhen,China,Comedy,2006,PG,English             ,865
6595,37.0,Baker,Henan,Nanyang,China,Comedy,2006,PG,English             ,1791
6596,233.0,Kim,Qina,Idfu,Egypt,Comedy,2006,PG,English             ,3
6597,305.0,Mccrary,Texas,Arlington,United States,Comedy,2006,PG,English             ,319
6598,396.0,Shanks,Saitama,Iwatsuki,Japan,Comedy,2006,PG,English             ,952
6599,474.0,Gillette,Drenthe,Emmen,Netherlands,Comedy,2006,PG,English             ,933
6600,290.0,Chambers,Gurico,Valle de la Pascua,Venezuela,Comedy,2006,PG,English             ,865
6601,331.0,Robert,Santa F,Santa F,Argentina,Comedy,2006,PG,English             ,1887
6602,52.0,Sanchez,Galicia,A Corua (La Corua),Spain,Comedy,2006,PG,English             ,59
6603,214.0,Johnston,California,Sunnyvale,United States,Comedy,2006,PG,English             ,697
6604,431.0,Francisco,Chuquisaca,Sucre,Bolivia,Comedy,2006,PG,English             ,865
6605,337.0,Jordon,Hiroshima,Onomichi,Japan,Music,2006,NC-17,English             ,1797
6606,456.0,Ricketts,Ziguinchor,Ziguinchor,Senegal,Music,2006,NC-17,English             ,20
6607,386.0,Tan,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,Music,2006,NC-17,English             ,1894
6608,144.0,Shaw,Minsk,Molodetno,Belarus,Music,2006,NC-17,English             ,814
6609,384.0,Stepp,Jiangsu,Huaian,China,Music,2006,NC-17,English             ,981
6610,569.0,Gardiner,Sichuan,Leshan,China,Music,2006,NC-17,English             ,1186
6611,518.0,Harder,Sivas,Sivas,Turkey,Music,2006,NC-17,English             ,181
6612,540.0,Asher,Ruse,Ruse,Bulgaria,Documentary,2006,G,English             ,324
6613,526.0,Seal,Florida,Cape Coral,United States,Documentary,2006,G,English             ,472
6615,502.0,Cornwell,West Bengali,Siliguri (Shiliguri),India,Documentary,2006,G,English             ,224
6616,584.0,Teel,Banjul,Banjul,Gambia,Documentary,2006,G,English             ,895
6617,274.0,Jennings,Haryana,Karnal,India,Documentary,2006,G,English             ,1627
6618,425.0,Sikes,Oaxaca,San Juan Bautista Tuxtepec,Mexico,Documentary,2006,G,English             ,724
6619,165.0,Stephens,Xinxiang,Hami,China,Documentary,2006,G,English             ,1725
6620,172.0,Willis,Batman,Batman,Turkey,Documentary,2006,G,English             ,1015
6621,67.0,Torres,Hunan,Xiangtan,China,Documentary,2006,G,English             ,724
6622,382.0,Barkley,New Hampshire,Manchester,United States,Documentary,2006,G,English             ,1727
6623,394.0,Brothers,Asturia,Gijn,Spain,Documentary,2006,G,English             ,525
6624,243.0,Burke,Tucumn,San Miguel de Tucumn,Argentina,Documentary,2006,G,English             ,224
6625,19.0,Martinez,Northern Cape,Kimberley,South Africa,Documentary,2006,G,English             ,544
6626,213.0,Williamson,Taizz,Taizz,Yemen,Documentary,2006,G,English             ,79
6627,221.0,Morrison,Sisilia,Syrakusa,Italy,Documentary,2006,G,English             ,1204
6628,82.0,Coleman,Krim,Simferopol,Ukraine,Documentary,2006,G,English             ,1020
6629,300.0,Farnsworth,Maharashtra,Parbhani,India,Documentary,2006,G,English             ,1020
6630,459.0,Collazo,Esfahan,Qomsheh,Iran,Documentary,2006,G,English             ,28
6631,260.0,Vargas,Shanxi,Datong,China,Documentary,2006,G,English             ,1596
6632,598.0,Delvalle,Vaud,Lausanne,Switzerland,Documentary,2006,G,English             ,1244
6633,405.0,Schofield,Buenos Aires,Tandil,Argentina,Documentary,2006,G,English             ,1720
6634,400.0,Hardison,Texas,Dallas,United States,Documentary,2006,G,English             ,544
6635,167.0,Pierce,Maharashtra,Chandrapur,India,Comedy,2006,NC-17,English             ,1635
6636,255.0,Pearson,Central Luzon,Hagonoy,Philippines,Comedy,2006,NC-17,English             ,36
6637,490.0,Mcduffie,Boyac,Sogamoso,Colombia,Comedy,2006,NC-17,English             ,1041
6638,302.0,Silverman,Liaoning,Tiefa,China,Comedy,2006,NC-17,English             ,583
6639,117.0,Mcdonald,Gujarat,Gandhinagar,India,Comedy,2006,NC-17,English             ,1635
6640,437.0,Neumann,La Romana,La Romana,Dominican Republic,Comedy,2006,NC-17,English             ,1041
6641,210.0,Oliver,Aden,Aden,Yemen,Comedy,2006,NC-17,English             ,542
6642,190.0,Weaver,Tabora,Tabora,Tanzania,Comedy,2006,NC-17,English             ,1243
6643,435.0,Shelby,Shandong,Junan,China,Comedy,2006,NC-17,English             ,1507
6644,36.0,Adams,Markazi,Arak,Iran,Comedy,2006,NC-17,English             ,435
6645,244.0,Hanson,Central Visayas,Lapu-Lapu,Philippines,Comedy,2006,NC-17,English             ,435
6646,324.0,Coy,Henan,Yuzhou,China,Comedy,2006,NC-17,English             ,1666
6647,337.0,Jordon,Hiroshima,Onomichi,Japan,Foreign,2006,PG,English             ,1426
6648,245.0,Day,Kyonggi,Uijongbu,South Korea,Foreign,2006,PG,English             ,1319
6649,282.0,Castro,Ponce,Ponce,Puerto Rico,Foreign,2006,PG,English             ,1833
6650,31.0,Wright,West Bengali,Kamarhati,India,Foreign,2006,PG,English             ,1187
6651,148.0,Hunt,Saint-Denis,Saint-Denis,Runion,Foreign,2006,PG,English             ,1833
6652,115.0,Harrison,Mxico,Nezahualcyotl,Mexico,Foreign,2006,PG,English             ,1494
6653,521.0,South,Liaoning,Yingkou,China,Foreign,2006,PG,English             ,338
6654,416.0,Pinson,Sind,Dadu,Pakistan,Foreign,2006,PG,English             ,1011
6655,369.0,Wheat,Chihuahua,Jurez,Mexico,Foreign,2006,PG,English             ,1207
6656,316.0,Curley,Maharashtra,Miraj,India,Foreign,2006,PG,English             ,496
6657,119.0,Marshall,al-Qalyubiya,Shubra al-Khayma,Egypt,Foreign,2006,PG,English             ,279
6658,581.0,Wofford,Guerrero,Jos Azueta,Mexico,Foreign,2006,PG,English             ,167
6659,419.0,Carbone,Bihar,Katihar,India,Foreign,2006,PG,English             ,672
6660,459.0,Collazo,Esfahan,Qomsheh,Iran,Foreign,2006,PG,English             ,1426
6661,301.0,Baughman,Kaliningrad,Kaliningrad,Russian Federation,Foreign,2006,PG,English             ,520
6662,522.0,Havens,Southern Tagalog,Santa Rosa,Philippines,Foreign,2006,PG,English             ,612
6663,60.0,Bailey,Rajasthan,Jaipur,India,Foreign,2006,PG,English             ,985
6664,456.0,Ricketts,Ziguinchor,Ziguinchor,Senegal,Foreign,2006,PG,English             ,279
6665,29.0,Hernandez,Yamaguchi,Shimonoseki,Japan,Foreign,2006,PG,English             ,1199
6666,210.0,Oliver,Aden,Aden,Yemen,Foreign,2006,PG,English             ,493
6667,138.0,Warren,Inner Mongolia,Hohhot,China,Horror,2006,R,English             ,1997
6668,181.0,Bradley,Tennessee,Memphis,United States,Horror,2006,R,English             ,1849
6669,254.0,Silva,Minas Gerais,Poos de Caldas,Brazil,Horror,2006,R,English             ,938
6670,202.0,Gutierrez,Maharashtra,Bhusawal,India,Horror,2006,R,English             ,1870
6671,77.0,Bennett,So Paulo,Araatuba,Brazil,Horror,2006,R,English             ,378
6672,405.0,Schofield,Buenos Aires,Tandil,Argentina,Horror,2006,R,English             ,1943
6673,520.0,Westmoreland,Khanh Hoa,Nha Trang,Vietnam,Horror,2006,R,English             ,1955
6674,99.0,Diaz,Kyongsangbuk,Kimchon,South Korea,Horror,2006,R,English             ,536
6675,344.0,Billingsley,Tongatapu,Nukualofa,Tonga,Horror,2006,R,English             ,242
6676,8.0,Wilson,Hamilton,Hamilton,New Zealand,Horror,2006,R,English             ,1029
6677,318.0,Wyman,Kujawsko-Pomorskie,Bydgoszcz,Poland,Horror,2006,R,English             ,1029
6678,469.0,Bull,Galicia,Ourense (Orense),Spain,Horror,2006,R,English             ,944
6679,72.0,Watson,National Capital Reg,Taguig,Philippines,Horror,2006,R,English             ,1297
6680,400.0,Hardison,Texas,Dallas,United States,Horror,2006,R,English             ,1090
6681,192.0,Lawrence,Uttar Pradesh,Firozabad,India,Horror,2006,R,English             ,938
6682,326.0,Andrew,St George,Kingstown,Saint Vincent and the Grenadines,Horror,2006,R,English             ,499
6683,518.0,Harder,Sivas,Sivas,Turkey,Horror,2006,R,English             ,242
6684,580.0,Grey,Central Mindanao,Iligan,Philippines,Horror,2006,R,English             ,442
6685,406.0,Runyon,St Thomas,Charlotte Amalie,"Virgin Islands, U.S.",Horror,2006,R,English             ,1955
6686,526.0,Seal,Florida,Cape Coral,United States,Horror,2006,R,English             ,903
6687,445.0,Forman,Buenos Aires,Escobar,Argentina,Horror,2006,R,English             ,1486
6688,231.0,Jacobs,West Bengali,Uttarpara-Kotrung,India,Horror,2006,R,English             ,509
6689,189.0,Carpenter,Ontario,Oshawa,Canada,Foreign,2006,R,English             ,1155
6690,424.0,Spurlock,Guangdong,Shanwei,China,Foreign,2006,R,English             ,1662
6691,557.0,Gaffney,Vilna,Vilnius,Lithuania,Foreign,2006,R,English             ,1968
6692,383.0,Bales,Namibe,Namibe,Angola,Foreign,2006,R,English             ,1886
